350
16 70
17 10 254147
1 26 110177
26 27 75054
30 24 517466
29 23 256977
31 24 537979
26 9 82989
18 24 552967
2 33 110787
29 12 258694
28 25 189043
16 2 341638
33 5 332220
20 21 209941
19 5 252645
13 18 78070
27 11 219606
4 12 284726
10 9 255692
32 18 190614
20 17 156872
3 26 226607
5 18 95141
2 3 152603
23 26 211733
28 18 173406
21 9 235169
12 34 355320
24 23 479990
8 1 107941
12 3 149445
27 21 209394
22 21 227968
14 19 150318
30 22 239973
21 30 92289
1 9 110972
4 7 95710
18 11 150086
18 30 191273
15 33 289443
24 7 564055
11 9 193831
20 34 262236
22 23 202497
2 5 221433
34 18 260905
34 33 344331
9 18 159748
32 5 283093
24 16 526958
24 5 566767
19 8 205790
17 26 81444
16 8 86315
27 22 127334
28 3 225774
10 31 333641
15 2 178656
24 27 652585
34 10 356849
7 1 62137
25 24 534668
32 22 103219
19 26 208026
6 8 176902
1 5 279491
10 5 191085
32 20 189283
13 29 190047
10 26 270183
33 28 376715
34 7 189689
9 6 193853
1 3 210661
16 64
12 16 164645
7 15 128089
14 8 120563
12 4 225460
12 3 298477
6 14 131957
7 4 94821
12 13 133388
16 7 34006
5 4 324912
5 7 235589
15 2 123677
9 15 135456
8 10 240024
4 16 123329
15 10 319089
6 7 3649
13 7 2749
1 7 110212
13 1 107463
11 14 40264
4 10 348335
1 2 84111
12 15 124357
9 14 141173
3 7 207448
5 1 232798
14 4 223129
12 14 82859
9 7 7367
11 8 137068
10 3 460962
10 14 360587
6 1 108363
4 1 199535
16 10 225006
16 5 264097
10 1 358655
16 3 235956
8 3 250974
7 11 93542
11 13 90793
3 14 215618
2 6 24252
15 16 94083
8 2 69627
14 5 234730
11 1 121328
4 15 217412
9 13 10116
4 6 92972
10 2 279615
11 16 122050
8 7 49024
9 6 11016
5 8 272297
6 12 134288
14 7 133806
9 16 41373
1 9 117579
11 9 100909
8 12 179663
14 15 41498
16 2 54609
19 76
1 16 72185
16 7 215819
13 5 390889
9 18 221251
17 4 374401
13 17 446723
18 6 392869
19 1 288266
10 15 191552
12 19 151227
4 14 429854
8 4 414158
10 5 143959
14 5 318171
14 1 137630
3 11 210386
11 4 219037
18 12 277218
13 16 365811
18 14 394324
7 13 413288
2 19 298816
10 18 222356
9 8 157394
6 14 300368
17 10 118759
16 8 194119
8 6 166681
18 11 302508
5 8 283196
15 3 276191
4 2 308063
7 18 400328
14 9 173090
14 15 365764
6 12 181691
4 12 215209
5 9 145081
16 15 229399
14 19 341407
10 19 251697
10 1 36582
18 2 274777
2 12 152878
3 4 400305
15 18 186123
3 8 163276
15 9 192674
16 14 209815
19 7 431900
9 17 117647
15 12 91095
5 2 116472
2 11 178168
5 12 133834
2 7 232637
1 2 89003
9 3 168230
19 16 289531
4 1 292224
6 5 143096
13 2 380385
11 7 305963
16 3 131505
9 1 35460
16 10 37847
17 2 94929
6 15 272786
6 11 206981
1 15 228134
10 11 125747
13 9 329086
10 6 172757
19 18 246255
7 6 350729
4 13 72322
13 28
2 6 587666
4 11 330498
2 4 293133
13 11 341149
8 11 268947
13 1 144262
2 11 623631
10 8 83620
6 13 305184
13 12 248257
9 2 704634
1 4 133611
7 4 246723
2 1 392062
6 9 469318
10 6 316602
3 8 206897
6 12 150460
7 1 223892
2 3 526899
5 8 407541
3 5 470318
9 12 318858
12 10 259675
11 7 378743
5 10 327645
1 8 72060
8 9 448242
26 233
23 1 2941
8 2 162335
22 11 134643
12 18 128588
7 3 193390
16 6 119599
21 13 162654
22 14 160073
22 19 229522
3 12 115978
8 11 138918
14 18 236582
11 4 158029
20 12 138617
25 18 109892
13 25 126513
1 13 154290
4 8 101278
6 5 229721
1 16 80697
25 1 27777
14 16 195764
22 1 172988
8 10 56319
9 17 474520
3 19 169130
13 17 337456
14 13 173185
9 18 373464
7 1 136348
15 7 203344
2 18 22834
14 17 225805
23 10 57423
7 9 372148
1 20 84516
23 17 241661
15 3 166091
23 13 157231
19 23 115029
11 25 139802
18 16 40818
18 24 126413
14 23 173807
26 8 130577
25 14 193989
1 15 192805
26 22 126302
26 9 411705
17 20 275963
11 20 180975
8 12 67286
17 10 184238
21 6 70789
4 25 71652
16 8 98683
14 20 255382
3 13 211332
12 1 125523
8 24 53339
12 6 46370
1 21 8364
19 6 188251
21 10 62846
12 22 150718
24 5 158456
5 19 73043
4 24 104327
16 20 164837
13 15 278654
21 17 247084
4 2 145274
1 19 112088
15 11 114826
9 15 428605
5 2 191208
15 25 165028
8 3 114433
13 2 259234
3 4 72715
25 24 32675
6 26 109661
13 4 198165
11 14 255082
17 3 177562
23 7 139289
23 9 277743
21 3 120960
5 8 208805
6 7 206520
23 4 102370
5 16 127556
20 24 89414
9 11 403364
24 6 74255
4 18 128129
16 15 180687
2 11 34122
10 24 59380
13 10 153218
4 17 139291
9 2 392449
17 16 226602
13 12 276823
12 23 128464
12 21 117159
2 1 144349
17 6 240654
16 4 87311
10 9 290282
17 24 243618
22 2 168765
12 5 269906
26 16 79059
21 25 36141
26 3 115022
20 5 238074
26 24 164654
12 10 123605
3 24 117513
23 2 141408
24 22 177886
11 19 224103
20 13 238806
7 16 159236
2 20 146853
7 18 145474
19 9 300631
20 6 92247
21 14 169434
21 23 11305
5 26 206622
18 26 65297
17 22 65732
7 19 192882
25 8 83024
23 24 7839
12 25 150310
2 3 72559
11 18 56956
15 26 106485
14 26 246741
2 25 132721
11 23 148474
24 7 141246
1 26 159756
7 4 180223
22 7 223161
4 15 93376
19 17 295254
14 24 165968
11 12 71632
17 8 219738
10 25 26705
7 8 191595
19 2 217032
4 22 73559
1 3 112596
24 11 156313
24 13 159188
15 10 138323
5 14 68208
18 21 129879
6 9 344159
19 4 155965
2 21 152713
5 9 227588
14 1 170866
26 23 156815
19 21 120452
15 22 19817
6 11 118002
6 18 160417
2 15 148948
5 4 197433
18 20 124019
19 14 141251
10 16 42364
12 14 255433
9 20 359318
3 22 146274
25 3 84841
13 19 178020
14 4 233632
15 23 195746
10 18 83182
9 22 408788
10 11 113082
3 11 106681
3 6 135349
7 10 135276
25 19 84311
3 9 348396
10 19 111016
12 2 105754
5 15 208464
15 19 249339
23 22 175929
8 6 20916
1 4 99429
7 20 220864
9 1 274802
19 26 232439
4 9 335229
4 20 136672
17 2 234497
12 7 160150
8 22 154006
16 24 85595
5 25 125781
16 25 69069
23 6 82094
24 1 4898
13 5 104977
6 13 230453
18 5 168374
21 11 159779
5 21 161922
2 6 152124
17 15 85549
6 15 177271
25 23 30718
17 1 238720
24 15 197703
8 9 323243
20 23 87457
14 15 140256
13 11 266300
8 21 49896
6 25 103940
25 26 148128
1 8 58237
7 21 144712
47 708
27 29 92268
46 14 79476
1 3 58551
30 20 186749
26 8 237936
21 20 207147
30 36 94971
33 43 113833
27 38 65220
40 1 71463
30 31 127520
32 5 155238
33 31 115580
10 18 88443
24 14 131236
45 10 57612
11 29 105613
34 44 89016
24 44 78258
26 1 207932
47 12 63052
3 28 83881
42 40 35865
19 45 119022
39 4 74113
21 9 122433
22 24 110122
4 21 123384
2 29 72567
41 30 197012
38 45 153543
3 44 111917
28 36 30523
43 36 62620
40 47 91442
33 14 136621
20 46 95088
40 31 55061
2 46 28524
6 33 147429
18 24 137222
37 15 104543
6 43 105527
36 7 77565
20 12 169272
15 23 113083
29 14 120152
16 37 73953
23 4 79472
25 34 80053
11 47 91210
19 32 155406
28 22 57127
42 47 95107
28 43 93143
34 19 102562
36 22 26604
36 13 77758
27 13 135282
19 21 169438
20 27 136659
3 27 102066
5 38 125301
23 24 108365
21 31 140369
25 21 178472
29 7 80109
4 1 47173
40 45 119993
22 45 125738
46 45 79721
41 6 20844
32 14 69833
4 12 89847
6 12 130516
26 34 231458
1 39 93884
3 18 71320
26 33 229256
18 22 121748
43 45 133756
20 43 69723
32 15 139414
35 46 82878
32 9 104460
31 44 136248
9 24 124190
21 27 132328
35 17 113251
31 1 110349
15 9 81690
24 36 119785
35 6 79299
44 2 93375
38 15 103577
24 4 123239
36 5 117605
30 14 127171
22 40 16100
27 31 8041
31 32 103198
45 18 141661
25 30 181377
31 37 112675
38 18 135762
43 21 137424
39 5 188625
34 24 99592
44 43 133303
40 26 213358
30 28 125494
32 28 68156
23 3 90850
4 38 50955
41 16 81099
25 19 86951
45 31 93911
45 1 55415
28 20 144724
24 33 78927
2 1 52830
46 30 149156
40 34 94989
9 20 118906
23 36 72617
24 42 129887
16 36 74276
47 2 77614
34 20 142920
36 10 58050
47 28 107140
15 47 102465
31 24 73260
11 35 66778
30 16 169247
16 21 149080
19 8 128706
7 26 248219
7 4 107146
23 42 115892
44 35 140954
21 36 74804
43 1 118473
35 39 149503
26 30 303814
38 22 34300
21 41 198041
30 24 136588
8 2 71152
2 27 58890
6 14 111881
45 30 115937
45 13 91834
13 9 81594
24 46 100372
23 46 56605
32 41 160870
33 23 133778
24 16 109225
39 31 132380
7 42 70726
8 5 200549
25 15 90093
2 13 86300
36 25 112380
22 41 121962
7 37 130083
34 8 147508
12 41 109672
13 26 263154
19 30 178186
23 1 32299
16 33 160742
38 32 98537
26 37 231691
39 32 126056
12 33 125516
12 38 97833
15 17 88245
29 21 162756
35 32 164420
32 44 108316
20 31 144700
28 37 49089
32 30 132604
29 22 61348
29 45 96351
2 25 60745
36 45 99134
40 24 120948
43 14 94820
45 2 108245
16 29 123115
47 22 75342
34 30 158815
9 37 71883
29 10 70546
10 14 57367
4 5 147186
42 13 117063
20 19 149818
17 3 64618
30 11 194478
7 9 106195
25 14 94989
29 24 75700
13 35 133879
47 9 72908
43 31 74977
13 29 95044
16 25 52913
25 12 115549
1 27 102308
21 45 127354
34 9 71650
37 38 121887
33 40 61717
19 9 52848
22 33 77817
5 47 132670
8 31 138083
27 45 101952
4 42 36420
5 23 85896
33 32 106249
6 42 115677
26 28 233262
22 11 126111
45 35 135186
4 33 54306
37 29 92108
5 33 168818
38 8 116450
39 15 120991
6 21 203220
20 17 125461
5 7 141962
41 34 109986
18 7 141631
18 40 106770
40 25 121512
40 2 66628
2 31 66931
41 29 61308
38 39 123166
20 45 147396
6 28 132634
35 43 103898
26 23 230851
31 36 65565
8 13 157452
13 4 82545
14 39 149054
20 15 64874
35 26 206945
16 9 107387
23 11 44436
22 10 84654
24 37 99825
24 6 116164
33 42 88824
40 37 95222
28 19 104366
40 21 117508
24 5 168090
8 33 129213
19 17 85103
38 24 144422
17 41 92527
4 18 84807
31 23 121215
19 26 128896
36 1 55853
22 44 97287
14 12 104712
38 19 102852
8 3 133921
7 40 34861
3 6 50262
27 25 110223
16 17 99254
39 45 38469
42 17 89660
11 36 99507
28 29 93679
11 3 115411
27 37 120716
2 26 186450
4 15 80739
40 17 77530
10 40 69266
38 16 135180
30 18 197226
37 44 89249
11 10 61386
29 42 75213
11 17 65256
40 41 106556
44 18 79951
17 6 113371
7 44 131846
36 6 128416
38 34 121654
11 12 154262
46 38 73822
11 20 156658
42 37 107352
10 24 78263
11 25 115716
2 39 77868
1 47 99587
44 39 137378
29 5 120048
43 40 52116
10 4 49370
3 45 106149
9 23 80423
44 27 128207
26 36 252867
40 23 103762
22 31 38961
27 12 34712
43 9 91250
28 18 111576
46 13 96871
42 19 88317
39 36 124228
22 16 100880
38 1 98128
41 26 229418
23 8 156281
21 8 198291
12 22 63533
37 18 110005
27 17 107310
20 39 161713
14 5 108767
32 22 64237
32 36 37633
11 40 130652
29 40 45248
5 18 179076
45 8 179397
28 15 107508
47 27 44422
38 25 106043
5 22 91001
14 44 102883
38 9 50004
36 29 87952
39 37 117643
23 18 118545
25 9 56039
21 47 151421
43 32 100253
20 24 126745
14 20 164543
28 2 78160
38 30 122859
6 30 176168
7 21 152369
4 27 55135
36 44 70683
15 11 119442
20 3 60843
30 1 150824
30 42 108324
42 5 110766
43 41 126371
13 12 117772
12 5 154534
12 45 67240
19 44 141517
35 41 100143
27 30 119479
24 47 109641
20 7 131154
20 32 169976
16 28 104799
30 10 153021
27 26 195343
3 25 66466
41 42 121441
37 23 8540
17 43 112406
13 18 87026
19 6 137728
38 36 60904
11 13 131754
25 4 55088
24 25 132593
15 34 104776
2 17 58897
1 41 86460
40 9 71334
8 41 161830
10 2 55027
31 3 110107
33 39 19807
34 29 91875
22 19 108082
12 24 46589
36 37 64077
16 34 73720
22 27 30920
34 21 138648
9 39 73162
16 10 99443
10 27 104505
45 42 139008
30 13 172729
15 13 108873
15 8 140715
14 2 108000
42 3 65415
32 12 127770
34 1 23526
40 44 96985
11 26 267121
3 19 88975
3 35 48633
16 20 174160
13 44 7075
12 28 120660
45 37 79174
7 24 155809
5 45 156064
23 6 139603
44 30 165654
14 47 44417
15 26 154281
1 10 2197
13 6 107656
31 16 70860
2 36 77132
28 39 107080
41 19 116884
41 25 94375
2 21 127139
11 7 165513
37 2 76589
25 44 122017
25 29 76264
32 24 157418
7 31 89922
33 7 96578
6 38 130212
39 17 87817
35 14 134085
43 13 140378
2 20 123612
27 18 90828
5 6 160512
30 21 169775
1 18 86246
43 24 113105
2 23 85129
1 11 59189
3 9 58063
39 43 133640
20 38 140039
21 13 152562
1 24 76066
4 43 92201
28 33 126809
1 15 82178
18 32 160656
6 26 208574
45 32 136767
43 29 65063
5 20 124708
42 9 35469
23 28 57629
18 8 161616
18 14 90823
6 11 146077
18 25 94161
26 24 216152
10 44 67687
34 14 31644
6 18 21058
21 11 174311
35 15 52664
31 5 129962
45 24 20651
19 46 54730
37 4 70932
41 23 118759
17 21 124590
5 25 103847
37 3 82310
34 10 25723
16 1 97246
20 26 219155
11 46 83495
36 19 134686
1 17 6067
20 29 51045
35 8 165721
33 13 134949
18 39 133493
4 16 108001
4 36 82789
1 19 79036
15 45 82522
4 8 76809
45 6 136815
29 19 98773
46 9 23818
10 3 60748
21 33 69078
13 37 96324
40 32 80337
31 17 115351
21 42 121173
24 8 200048
39 22 97624
38 11 157317
19 40 124182
15 14 133981
1 25 56527
34 45 78941
22 30 88559
23 43 135237
35 37 102674
43 38 70316
26 12 213973
6 40 85712
44 38 131587
3 15 23627
6 4 105865
39 23 126183
17 9 54191
37 8 147741
5 40 107101
27 46 78002
37 11 35896
3 43 74861
23 16 82493
42 31 58726
31 11 127591
3 41 71106
21 10 132854
13 23 104864
41 10 88657
9 12 88896
10 25 58724
29 3 9798
7 12 114494
46 44 89796
28 11 84519
33 37 125238
13 5 173214
38 35 128583
29 30 135704
9 30 125338
38 13 131598
17 23 38366
40 13 104060
9 33 53355
26 5 260500
19 23 111335
15 5 106219
27 11 135632
6 34 130830
11 34 35663
2 42 30763
7 34 129850
6 1 107304
46 31 86043
12 1 122655
19 10 81233
46 25 32221
37 14 31877
29 46 44043
39 3 100870
8 40 137780
20 18 112567
44 42 117052
26 46 183626
41 28 111790
46 39 96980
30 35 174539
13 39 130303
12 36 90137
17 46 30373
5 19 179685
42 12 83298
8 7 172641
12 2 93602
12 18 109458
29 17 74416
30 12 152092
28 46 49636
33 18 139113
47 30 163901
2 41 90678
32 6 166049
42 20 125504
17 13 66498
47 43 111358
14 42 78569
22 37 90681
27 39 127346
2 9 4706
36 41 123237
13 19 134442
22 43 36016
22 17 76390
23 21 147421
18 17 92313
34 23 8773
32 17 87419
5 16 150843
23 35 111214
25 32 150013
27 32 95157
28 34 48856
34 4 70699
1 37 23759
35 22 100183
30 2 130044
15 16 136944
32 7 115198
44 47 126357
26 44 270229
26 10 210129
22 9 55234
3 30 145502
25 42 91508
12 8 164754
4 35 105745
9 18 85758
46 47 96726
18 36 123023
47 26 223683
6 2 111522
31 4 63176
22 26 226263
40 14 74904
5 34 77123
12 31 26671
45 33 58276
24 19 139673
1 42 83593
20 1 119394
42 11 142782
28 31 96088
42 43 55781
14 45 110585
37 6 131063
16 45 129876
21 24 148005
17 47 105654
5 28 125979
20 13 98811
37 30 159048
32 42 84002
36 40 42704
27 42 50685
18 2 90464
28 25 81857
6 25 115219
44 20 105886
24 11 135255
40 3 55046
31 15 114138
32 4 103509
39 7 116385
46 7 124152
7 2 101489
13 31 143323
29 15 13829
23 12 145129
21 26 298334
12 19 141744
11 45 114604
46 40 89291
39 24 59120
19 39 80553
3 12 132087
4 19 51897
46 42 59287
41 15 75137
5 21 192409
31 35 139144
45 28 68611
12 29 122289
5 43 54985
41 46 62154
21 1 130657
28 27 88047
35 27 131103
35 25 53964
2 35 111402
3 2 62769
36 8 148284
26 16 258162
45 17 49348
37 19 102795
35 34 102441
40 27 47020
41 18 214
5 3 129846
7 47 126303
7 28 108088
31 9 62225
10 47 101784
46 50
8 40 527802
45 12 177533
32 46 322873
45 34 380363
33 40 471698
28 23 845003
45 23 710656
31 23 550479
11 35 428929
15 19 708528
23 14 808180
45 20 540706
39 12 535690
11 38 602679
16 43 762085
3 41 276610
31 12 660607
39 15 804099
9 32 538811
18 45 356440
13 14 699430
26 32 482175
13 43 336160
23 15 378537
37 2 981915
33 23 382386
7 14 369455
38 15 984932
21 5 497645
18 13 706873
28 22 720097
5 18 271298
38 14 668874
14 22 683274
20 31 717379
24 27 834082
44 12 240675
25 39 250048
46 3 354847
42 6 795350
3 31 621343
38 45 546981
18 21 768943
31 34 692806
9 40 407047
31 42 851653
37 45 493809
3 27 281689
33 46 403359
6 4 822750
16 15
14 9 487599
15 10 428429
13 4 85278
10 14 58852
3 2 138247
7 10 300689
13 14 966716
5 11 849164
9 2 516115
14 12 777679
3 14 109731
14 16 875394
16 5 668229
11 10 700851
15 14 369577
31 303
28 9 125746
25 17 191492
22 16 154699
7 21 288496
24 31 30121
15 24 417785
19 7 81040
29 11 68653
31 18 75173
1 22 131184
4 13 111441
8 27 94076
9 20 92833
11 12 112838
21 4 173999
12 4 125912
27 30 96841
22 26 153969
21 15 459228
6 31 212382
4 7 202918
7 28 130640
18 26 115038
18 2 187851
16 21 121058
2 20 139297
8 12 106765
4 20 131924
8 22 65174
25 27 75105
7 13 148670
5 6 175270
17 5 76812
3 29 104970
27 3 161483
23 22 72996
23 21 136973
6 7 159723
1 4 86441
2 8 164714
9 5 98318
10 24 159573
25 22 134800
12 25 112394
26 7 153819
20 19 200209
6 30 129506
11 7 189844
24 3 45071
10 18 140355
15 7 271752
2 13 105843
2 16 169063
5 11 85341
22 6 153876
22 19 152606
3 30 236014
2 1 15787
30 17 151098
22 13 121036
1 5 32528
18 5 143079
12 14 137993
10 1 130998
21 28 216990
23 13 108704
22 21 209969
4 26 93844
24 16 86506
26 13 140409
13 10 87904
27 20 135199
19 30 202378
1 9 65790
23 27 26181
14 20 137571
16 1 156819
19 10 119474
14 17 118759
23 16 107404
7 1 137031
16 5 124291
6 3 188197
9 22 76924
18 1 175607
26 12 82810
19 3 109653
6 24 233268
30 2 122601
17 16 197610
16 3 131577
26 20 169878
28 24 105124
23 6 195806
19 16 145532
4 3 164804
22 24 190273
23 11 38321
10 2 132672
11 16 145725
18 16 18788
6 16 155997
14 16 83595
2 22 146971
6 29 166972
19 9 161354
19 13 67630
10 7 151729
8 18 172397
25 29 124981
12 30 46789
9 14 143758
26 10 145033
14 13 102968
8 1 163040
19 4 166623
10 29 9532
25 9 118159
9 4 131677
7 29 161261
28 17 152370
17 23 121355
23 9 120352
4 31 89612
21 9 217255
31 21 177443
27 26 104689
12 9 5765
17 9 110074
30 28 178300
26 17 187119
30 5 139342
3 9 185799
31 9 143511
1 30 106814
16 7 226572
22 11 111317
27 28 116855
2 25 162945
31 19 127715
2 7 152818
7 17 181315
30 11 159627
3 13 78083
5 10 105102
12 17 104309
12 20 87068
6 12 82717
26 11 148824
3 28 60053
2 5 48315
27 6 169625
19 6 97610
26 16 96250
6 9 88482
22 31 160152
7 9 82771
6 8 189482
28 23 90674
14 5 45440
27 29 56513
10 23 39864
9 10 80488
4 29 60721
20 16 89901
20 30 133857
20 3 195237
28 4 121063
28 1 108086
7 25 183403
25 3 100544
13 25 144568
30 22 117948
4 30 85996
25 10 115449
10 16 121567
26 25 29584
2 17 28547
20 24 176407
4 2 98685
26 24 85057
8 26 177075
28 14 119227
3 18 150365
7 22 148165
30 16 156374
23 24 156759
1 21 151465
6 20 169785
7 12 77006
31 11 93888
15 11 360576
5 26 147757
15 2 383914
20 17 167794
8 15 390150
31 10 140801
27 4 10845
31 25 25352
14 8 96448
8 30 153554
27 14 2372
18 22 173487
12 5 92553
11 8 110227
20 22 113867
29 22 42664
18 15 396085
10 3 114502
14 25 77477
25 19 102363
11 27 64502
17 18 216398
20 28 150609
5 7 169559
22 27 95166
5 23 69249
4 17 127232
25 28 151963
11 6 195555
19 1 157686
16 29 131099
17 1 44284
24 5 173646
9 2 81577
1 20 123510
21 10 176837
14 3 163855
1 25 150701
24 7 235331
30 7 123795
11 9 118603
24 4 119733
19 24 154291
30 29 131044
6 21 277055
13 11 142869
29 15 352587
28 13 18030
18 19 164320
22 10 33132
20 10 80735
1 11 52813
23 20 109018
2 12 75812
8 5 137144
2 11 68600
24 30 205729
29 14 58885
20 7 164074
30 13 160270
25 20 156567
16 31 56385
12 21 211490
2 21 167252
17 8 187112
11 28 128995
2 14 90212
11 18 164513
8 28 101916
5 4 53913
29 24 150041
31 17 190985
21 29 167305
13 31 134287
16 15 377297
10 30 121512
6 25 195111
19 26 72779
9 26 88575
4 16 70378
13 18 96690
25 18 85454
1 6 142742
30 21 184704
17 24 221106
15 27 296074
2 29 123140
18 6 137209
4 10 51189
29 17 151687
12 27 135621
13 1 90056
21 18 139846
29 28 60342
20 8 112777
7 14 214999
13 20 167803
2 6 158529
15 31 396531
5 31 143525
29 20 90267
29 23 30332
31 1 146701
19 12 155589
27 18 100011
2 3 179017
11 19 178595
15 14 298446
27 2 87840
14 31 102829
27 16 81223
9 16 182734
37 265
35 33 222199
32 4 274818
6 17 93588
15 24 127341
12 23 190743
15 14 120684
19 27 99229
22 27 131298
21 35 268737
21 12 232395
29 13 168914
21 2 179210
2 37 142616
1 10 189109
26 24 38729
24 22 75333
20 30 75518
24 21 161809
4 17 183889
13 25 120571
3 35 150204
26 29 93817
28 7 68816
6 34 61429
13 8 108179
28 18 56211
36 37 136311
15 34 125824
16 36 188137
9 28 46909
2 29 143477
26 1 96643
19 36 125348
28 2 99804
35 16 233886
19 31 197591
21 13 214133
7 16 163454
31 24 164372
19 18 134162
33 26 172193
7 30 84705
3 34 22348
22 33 279785
30 27 42327
1 25 65913
6 19 131650
2 5 186739
12 8 124181
7 4 154929
25 31 75877
15 32 151713
11 29 54854
34 17 90175
35 11 76728
27 24 55965
37 15 88050
10 8 163802
25 24 88495
4 5 261075
30 16 78749
28 6 58859
36 6 99482
8 24 88954
34 2 61432
27 23 105134
18 35 70791
37 32 175093
4 28 149160
34 8 61997
20 10 97622
25 14 81838
14 8 74300
4 26 140511
34 7 71386
8 7 75367
13 16 177590
27 21 143311
26 19 81993
16 1 223480
20 22 98107
24 9 35494
35 13 183868
22 23 170050
3 2 66706
33 25 180226
11 33 173715
16 34 150084
31 29 80108
20 23 71943
13 6 122645
11 26 88187
6 29 143474
26 14 32072
18 6 105174
12 25 157186
24 19 88812
16 32 223206
5 1 98561
20 11 72232
17 5 89877
25 34 86978
29 30 140183
34 33 177495
31 17 84911
30 3 48987
30 34 71335
12 18 156612
10 3 124153
25 23 137664
31 9 154318
3 8 39649
18 10 135644
37 21 216036
34 36 55127
27 14 49308
1 19 172166
14 28 75746
9 15 117287
29 25 61365
37 31 79247
1 21 219723
9 30 62798
9 19 78758
31 34 162855
10 27 130813
10 22 195729
34 19 87295
19 23 5905
5 6 173569
24 7 98343
5 9 159284
14 13 139532
24 20 22774
35 12 220483
30 12 133519
35 36 208270
24 16 177041
6 33 180908
11 36 131542
1 30 144731
13 26 113930
27 32 165000
17 13 98515
21 26 129550
35 31 128319
33 4 200211
25 11 6511
13 10 221037
10 35 206435
14 19 82155
10 9 110342
6 3 39081
35 1 107886
19 22 164145
9 2 52895
10 17 145252
19 20 66038
3 7 49038
